intersect	slope	p	BH	Description	func	func_type	variable
0.224371685099873	0.16636471350507	4.15388511886399e-13	9.24793290296419e-11	E1.1.1.30, bdh; 3-hydroxybutyrate dehydrogenase [EC:1.1.1.30]	K00019	ko	Mean_Oxygen
0.286004844949999	0.136938866511786	0.0156985936849107	0.101012434702811	gdh; glucose 1-dehydrogenase [EC:1.1.1.47]	K00034	ko	Mean_Oxygen
0.291450451278914	0.507813954752756	0.0102266643390442	0.071438850853451	rbtD; ribitol 2-dehydrogenase [EC:1.1.1.56]	K00039	ko	Mean_Oxygen
0.296164617368836	0.144061089606293	0.0217779034939349	0.128492907434385	uxuB; fructuronate reductase [EC:1.1.1.57]	K00040	ko	Mean_Oxygen
0.237959884598133	0.137639396693118	0.00504015065680635	0.0403635086772298	ttuD; hydroxypyruvate reductase [EC:1.1.1.81]	K00050	ko	Mean_Oxygen
0.255488816257017	0.0677641464124742	0.022400046535255	0.131467408443733	ilvC; ketol-acid reductoisomerase [EC:1.1.1.86]	K00053	ko	Mean_Oxygen
0.202044172623996	0.101819391893345	0.000446761003263639	0.00592046972380524	gpsA; glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]	K00057	ko	Mean_Oxygen
0.16564334739575	0.0133382363051138	4.48636096929552e-08	2.22088562756375e-06	fabG, OAR1; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	K00059	ko	Mean_Oxygen
0.182570581895258	0.149931950211157	5.99918912271019e-05	0.0010221577589434	tdh; threonine 3-dehydrogenase [EC:1.1.1.103]	K00060	ko	Mean_Oxygen
0.246972101612558	0.0927409293819252	0.00100739572898404	0.0112514984513117	kduD; 2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase [EC:1.1.1.127]	K00065	ko	Mean_Oxygen
0.215898916141901	0.0757683352953395	0.00464056155538091	0.0378098091943705	paaH, hbd, fadB, mmgB; 3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]	K00074	ko	Mean_Oxygen
0.298064922501898	0.186278354422898	9.38749713723849e-05	0.00151813785422799	hdhA; 7-alpha-hydroxysteroid dehydrogenase [EC:1.1.1.159]	K00076	ko	Mean_Oxygen
0.367425515103526	-0.0582515401769545	0.015607136465424	0.100617822830663	panE, apbA; 2-dehydropantoate 2-reductase [EC:1.1.1.169]	K00077	ko	Mean_Oxygen
0.315026722310113	-0.290471272448304	0.00197907609564819	0.0191291595410047	ribD2; 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:1.1.1.193]	K00082	ko	Mean_Oxygen
0.141753782268045	0.112374076191233	6.81456375620279e-08	3.25103366626275e-06	IMPDH, guaB; IMP dehydrogenase [EC:1.1.1.205]	K00088	ko	Mean_Oxygen
0.27578463694301	0.16691168390426	0.00463739132513787	0.0378098091943705	ghrB; glyoxylate/hydroxypyruvate/2-ketogluconate reductase [EC:1.1.1.79 1.1.1.81 1.1.1.215]	K00090	ko	Mean_Oxygen
0.245280746719502	0.0795808938987576	0.00693574252325855	0.0524618621889511	pdxA; 4-hydroxythreonine-4-phosphate dehydrogenase [EC:1.1.1.262]	K00097	ko	Mean_Oxygen
0.2731980911724	0.510368762182994	8.73200100167382e-15	3.06952814158839e-12	idnD; L-idonate 5-dehydrogenase [EC:1.1.1.264]	K00098	ko	Mean_Oxygen
0.257905964688912	0.0210814735904653	0.00378792470959126	0.0328139418098054	bdhAB; butanol dehydrogenase [EC:1.1.1.-]	K00100	ko	Mean_Oxygen
0.263977190930704	0.358926389192938	1.86725348644584e-07	7.46789582992322e-06	GULO; L-gulonolactone oxidase [EC:1.1.3.8]	K00103	ko	Mean_Oxygen
0.227908053272229	0.0715278142441193	0.00611442314400838	0.0471029206214902	glcD; glycolate oxidase [EC:1.1.3.15]	K00104	ko	Mean_Oxygen
0.310269384564476	-0.13116201254129	0.0510264095028286	0.244655699260152	XDH; xanthine dehydrogenase/oxidase [EC:1.17.1.4 1.17.3.2]	K00106	ko	Mean_Oxygen
0.352375992816001	-0.658960689673538	1.9412066309593e-10	2.12546214560281e-08	ALO; D-arabinono-1,4-lactone oxidase [EC:1.1.3.37]	K00107	ko	Mean_Oxygen
0.178895042105443	0.104850524908518	0.000106566678556049	0.00170277235903314	glpA, glpD; glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]	K00111	ko	Mean_Oxygen
0.283416644388359	0.0738172449573277	0.0164229138691962	0.104664734477444	betB, gbsA; betaine-aldehyde dehydrogenase [EC:1.2.1.8]	K00130	ko	Mean_Oxygen
0.241415012380742	0.0681778505069016	0.0123409879152059	0.0826389419833151	asd; aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]	K00133	ko	Mean_Oxygen
0.218782352930382	0.0763714200016161	0.000775827035654559	0.00920015830949578	GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]	K00134	ko	Mean_Oxygen
0.337404173290331	-0.0807894133164585	0.0310878840406739	0.169955424266787	mmsA, iolA, ALDH6A1; malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]	K00140	ko	Mean_Oxygen
0.414790205168494	-0.113789683855075	7.61518694655237e-05	0.001262080238611	argC; N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]	K00145	ko	Mean_Oxygen
0.312229545720794	-0.133822535255296	0.0229736767883523	0.134361810218393	feaB; phenylacetaldehyde dehydrogenase [EC:1.2.1.39]	K00146	ko	Mean_Oxygen
0.288980130371229	0.203053097006108	0.010915238909437	0.0751576089444635	E1.1.1.306; S-(hydroxymethyl)mycothiol dehydrogenase [EC:1.1.1.306]	K00153	ko	Mean_Oxygen
0.322017992743544	-0.789098806633059	4.73116471956283e-05	0.000838181675383558	E1.2.3.3, poxL; pyruvate oxidase [EC:1.2.3.3]	K00158	ko	Mean_Oxygen
0.250032118904091	0.10983755483135	0.00669561322125508	0.0509339415771784	aceE; pyruvate dehydrogenase E1 component [EC:1.2.4.1]	K00163	ko	Mean_Oxygen
0.192960761699805	0.105634351813351	4.32756971738274e-05	0.00078118481465944	korA, oorA, oforA; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]	K00174	ko	Mean_Oxygen
0.187562859977955	0.110573893455878	0.000267290064256014	0.00379029796001256	korB, oorB, oforB; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]	K00175	ko	Mean_Oxygen
0.236776736330074	0.0606405875242773	0.0215315186090052	0.127486656045376	dmsC; dimethyl sulfoxide reductase membrane subunit	K00185	ko	Mean_Oxygen
0.348069402752066	-0.47438823054276	7.05881348438898e-05	0.00117278147418493	fwdB, fmdB; formylmethanofuran dehydrogenase subunit B [EC:1.2.7.12]	K00201	ko	Mean_Oxygen
0.33859228780744	-0.817586258080981	1.45099426244109e-06	4.21356116471479e-05	fwdD, fmdD; formylmethanofuran dehydrogenase subunit D [EC:1.2.7.12]	K00203	ko	Mean_Oxygen
0.305498327123535	0.553898952785234	0.00174135510986102	0.0172494398316905	fwdH; 4Fe-4S ferredoxin	K00204	ko	Mean_Oxygen
0.224027522683125	0.100596753566298	0.000311882086815574	0.00434876922305056	sdhB, frdB; succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]	K00240	ko	Mean_Oxygen
0.394292758190203	-0.115832952395081	0.000503639990819205	0.00651901453232843	ACADS, bcd; butyryl-CoA dehydrogenase [EC:1.3.8.1]	K00248	ko	Mean_Oxygen
0.205382258294829	0.0811303776341099	6.29681557269392e-10	5.60752416133636e-08	ACADM, acd; acyl-CoA dehydrogenase [EC:1.3.8.7]	K00249	ko	Mean_Oxygen
0.201003366713363	0.0296167290855643	1.13472379786083e-06	3.46064851411529e-05	mbtN, fadE14; acyl-ACP dehydrogenase [EC:1.3.99.-]	K00257	ko	Mean_Oxygen
0.220595451126725	0.147005529338479	0.000837022338796844	0.00973949860770753	ald; alanine dehydrogenase [EC:1.4.1.1]	K00259	ko	Mean_Oxygen
0.253984570167222	0.708557984467754	5.21017536763658e-16	2.17492258002779e-13	gudB, rocG; glutamate dehydrogenase [EC:1.4.1.2]	K00260	ko	Mean_Oxygen
0.367779650727256	-0.0447914462165018	0.033048600213863	0.177865915252531	gltD; glutamate synthase (NADPH) small chain [EC:1.4.1.13]	K00266	ko	Mean_Oxygen
0.272220101449357	0.0804878455797437	0.0217270016053473	0.128306493123001	MAO, aofH; monoamine oxidase [EC:1.4.3.4]	K00274	ko	Mean_Oxygen
0.29767227310535	0.401888241820066	4.314278016698e-10	4.12409929121031e-08	AOC3, AOC2, tynA; primary-amine oxidase [EC:1.4.3.21]	K00276	ko	Mean_Oxygen
0.382219290841939	-0.277602882841724	0.00182849164530274	0.0179595524984956	gcvPB; glycine dehydrogenase subunit 2 [EC:1.4.4.2]	K00283	ko	Mean_Oxygen
0.233332073720507	0.0772757230913755	0.0101173246715363	0.0708318778628834	proC; pyrroline-5-carboxylate reductase [EC:1.5.1.2]	K00286	ko	Mean_Oxygen
0.293334594214033	0.241671942613512	0.042830563409563	0.214763763522877	NA	K00292	ko	Mean_Oxygen
0.356283486637596	-0.185358113297349	0.000787050815859743	0.0092874777369739	E1.2.1.88; 1-pyrroline-5-carboxylate dehydrogenase [EC:1.2.1.88]	K00294	ko	Mean_Oxygen
0.24048655397929	0.0651838044527938	0.00756952382466556	0.0566347537667586	metF, MTHFR; methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]	K00297	ko	Mean_Oxygen
0.324425964552271	-0.0594751232264077	0.0370291733501554	0.193519443509928	DMGDH; dimethylglycine dehydrogenase [EC:1.5.8.4]	K00315	ko	Mean_Oxygen
0.256476444436905	0.0717818111091017	0.0062347466119924	0.0477544410796986	pntB; H+-translocating NAD(P) transhydrogenase subunit beta [EC:1.6.1.2 7.1.1.1]	K00325	ko	Mean_Oxygen
0.25340074593514	0.0603715630083078	0.0384881784513918	0.199017161231448	nuoD; NADH-quinone oxidoreductase subunit D [EC:7.1.1.2]	K00333	ko	Mean_Oxygen
0.233678052717537	0.118501755545217	0.000633963676611836	0.00778353565457804	nuoE; NADH-quinone oxidoreductase subunit E [EC:7.1.1.2]	K00334	ko	Mean_Oxygen
0.166867261449252	0.160388274605073	3.58452410751312e-06	9.17585440617996e-05	nuoH; NADH-quinone oxidoreductase subunit H [EC:7.1.1.2]	K00337	ko	Mean_Oxygen
0.242870346844357	0.0744041877689934	0.0119369336145338	0.0808588028513907	nuoI; NADH-quinone oxidoreductase subunit I [EC:7.1.1.2]	K00338	ko	Mean_Oxygen
0.233268166521901	0.0930672483465538	0.00217622852819769	0.020675718833332	nuoJ; NADH-quinone oxidoreductase subunit J [EC:7.1.1.2]	K00339	ko	Mean_Oxygen
0.230361589928146	0.0769071598920019	0.00503982519201583	0.0403635086772298	nuoL; NADH-quinone oxidoreductase subunit L [EC:7.1.1.2]	K00341	ko	Mean_Oxygen
0.163841838584284	0.150627076634606	1.77782450040092e-07	7.19641808374409e-06	nuoM; NADH-quinone oxidoreductase subunit M [EC:7.1.1.2]	K00342	ko	Mean_Oxygen
0.238521514516468	0.0700982874036444	0.00686002134849424	0.0520069041845551	nuoN; NADH-quinone oxidoreductase subunit N [EC:7.1.1.2]	K00343	ko	Mean_Oxygen
0.370068490350646	-0.179538432074932	2.87690382422999e-05	0.000555342215087633	nqrA; Na+-transporting NADH:ubiquinone oxidoreductase subunit A [EC:7.2.1.1]	K00346	ko	Mean_Oxygen
0.380802844099582	-0.173536808973444	0.00119430702800355	0.0127832958974932	nqrB; Na+-transporting NADH:ubiquinone oxidoreductase subunit B [EC:7.2.1.1]	K00347	ko	Mean_Oxygen
0.234688247380988	0.127795461633869	0.0270931948733358	0.152447724144069	nqrF; Na+-transporting NADH:ubiquinone oxidoreductase subunit F [EC:7.2.1.1]	K00351	ko	Mean_Oxygen
0.290726729261294	0.0688479689583425	0.0466309358337546	0.228669618526907	NQO1; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	K00355	ko	Mean_Oxygen
0.295334629302522	0.316589971014042	0.0128295351641567	0.0853470770531896	E1.7.1.7, guaC; GMP reductase [EC:1.7.1.7]	K00364	ko	Mean_Oxygen
0.281928855650567	0.0676925317712717	0.00336331389777804	0.0299115492986145	cysJ; sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2]	K00380	ko	Mean_Oxygen
0.137143803448292	0.0820385915541759	2.42074698909731e-06	6.54581746566029e-05	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]	K00382	ko	Mean_Oxygen
0.272017854437557	0.12540702888181	0.00492554152616886	0.0397315119000988	GSR, gor; glutathione reductase (NADPH) [EC:1.8.1.7]	K00383	ko	Mean_Oxygen
0.298529285180506	0.285273772460741	7.63077686381942e-12	1.23304819742394e-09	QCR6, UQCRH; ubiquinol-cytochrome c reductase subunit 6	K00416	ko	Mean_Oxygen
0.235459328250221	0.0481009992348834	0.0241517337510668	0.139300025667854	E1.11.1.5; cytochrome c peroxidase [EC:1.11.1.5]	K00428	ko	Mean_Oxygen
0.301990725744913	0.164906709170579	0.000196570677887324	0.00287373396403141	E1.11.1.7; peroxidase [EC:1.11.1.7]	K00430	ko	Mean_Oxygen
0.266970094795693	0.114699790163341	0.00104914607842706	0.0116206412235727	HGD, hmgA; homogentisate 1,2-dioxygenase [EC:1.13.11.5]	K00451	ko	Mean_Oxygen
0.257972669418501	0.0886808222577537	0.000547309065958106	0.00693638947160187	HPD, hppD; 4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27]	K00457	ko	Mean_Oxygen
0.329983878250963	-0.619825143542502	0.00251297607531395	0.023441574311483	HR; [histone H3]-dimethyl-L-lysine9 demethylase [EC:1.14.11.65]	K00478	ko	Mean_Oxygen
0.291159787574379	0.0426670983071509	0.00288894131193683	0.0263632164510825	gbcA; glycine betaine catabolism A	K00479	ko	Mean_Oxygen
0.270970060698155	0.113549351619961	0.00199912958860023	0.019267224418847	alkB1_2, alkM; alkane 1-monooxygenase [EC:1.14.15.3]	K00496	ko	Mean_Oxygen
0.273187050857485	0.185834219718902	0.00373032558296129	0.0324412038653626	phhA, PAH; phenylalanine-4-hydroxylase [EC:1.14.16.1]	K00500	ko	Mean_Oxygen
0.32527479701592	-0.23212423926274	0.00390203617830911	0.0335414409715914	TYR; tyrosinase [EC:1.14.18.1]	K00505	ko	Mean_Oxygen
0.319556198722025	-0.721631133687009	2.86152697529978e-08	1.5251444963633e-06	SQLE, ERG1; squalene monooxygenase [EC:1.14.14.17]	K00511	ko	Mean_Oxygen
0.276138425548324	0.0358193016760326	0.00139247125635347	0.0144190938312943	CYP81F; indol-3-yl-methylglucosinolate hydroxylase [EC:1.14.-.-]	K00517	ko	Mean_Oxygen
0.232983676836873	0.0616546588888902	0.00280085276713379	0.0257316308551397	E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	K00525	ko	Mean_Oxygen
0.296329130340414	0.0837062455967749	0.014014637966455	0.0916785180978973	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	K00529	ko	Mean_Oxygen
0.206992355524785	0.0207705777306523	5.46231808412912e-05	0.000945085433208157	fqr; F420H(2)-dependent quinone reductase [EC:1.1.98.-]	K00540	ko	Mean_Oxygen
0.274694212699853	0.422412869197271	1.78009672829594e-05	0.000369231864853684	COMT; catechol O-methyltransferase [EC:2.1.1.6]	K00545	ko	Mean_Oxygen
0.235436895815803	0.131697444066036	0.00854864309810046	0.0617827175020216	mmuM, BHMT2; homocysteine S-methyltransferase [EC:2.1.1.10]	K00547	ko	Mean_Oxygen
0.173765744595567	0.0691991419696339	0.000624677629444232	0.00768364988408476	metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]	K00548	ko	Mean_Oxygen
0.455598880593137	-0.116310084978486	0.0114264451149168	0.0779542665194372	trmD; tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	K00554	ko	Mean_Oxygen
0.328245610804309	-0.890703550620546	6.1056887518282e-09	3.84715992202458e-07	TRMT1, trm1; tRNA (guanine26-N2/guanine27-N2)-dimethyltransferase [EC:2.1.1.215 2.1.1.216]	K00555	ko	Mean_Oxygen
0.359176029632772	-0.0678872100771592	0.0464266958843781	0.228170641509758	trmH; tRNA (guanosine-2'-O-)-methyltransferase [EC:2.1.1.34]	K00556	ko	Mean_Oxygen
0.322113818740006	-0.709652467738537	2.00022665369799e-08	1.09585733655985e-06	trmA; tRNA (uracil-5-)-methyltransferase [EC:2.1.1.35]	K00557	ko	Mean_Oxygen
0.377449062178522	-0.308709036753623	9.9934860747264e-08	4.33418788916218e-06	SMT1, ERG6; sterol 24-C-methyltransferase [EC:2.1.1.41]	K00559	ko	Mean_Oxygen
0.281011149485799	0.0898638660327375	0.0406948340372306	0.206535559676796	rlmA1; 23S rRNA (guanine745-N1)-methyltransferase [EC:2.1.1.187]	K00563	ko	Mean_Oxygen
0.292020208262688	0.0571275784258422	0.0470441849305812	0.230049020235948	rsmC; 16S rRNA (guanine1207-N2)-methyltransferase [EC:2.1.1.172]	K00564	ko	Mean_Oxygen
0.313849516034127	-0.402248151362391	0.000549132725461282	0.00694632097226496	RNMT; mRNA (guanine-N7-)-methyltransferase [EC:2.1.1.56]	K00565	ko	Mean_Oxygen
0.313391049655005	-0.0738019434028745	0.0366955897674512	0.192378213545374	E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	K00571	ko	Mean_Oxygen
0.156696959690354	0.133616120310969	2.48861006374018e-06	6.70218815150027e-05	cheR; chemotaxis protein methyltransferase CheR [EC:2.1.1.80]	K00575	ko	Mean_Oxygen
0.239395324475709	0.224958270223356	1.61180777405175e-06	4.64020005297054e-05	E2.1.1.104; caffeoyl-CoA O-methyltransferase [EC:2.1.1.104]	K00588	ko	Mean_Oxygen
0.281271945037156	0.268919376873662	1.77466731808279e-05	0.000369231864853684	COQ3; polyprenyldihydroxybenzoate methyltransferase / 3-demethylubiquinol 3-O-methyltransferase [EC:2.1.1.114 2.1.1.64]	K00591	ko	Mean_Oxygen
0.219978616810707	0.0542757865337691	0.00135165245061919	0.0141057604963837	METTL6; methyltransferase-like protein 6 [EC:2.1.1.-]	K00599	ko	Mean_Oxygen
0.235203053992674	0.0688802340623615	0.0185610916355647	0.114680417237684	purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	K00602	ko	Mean_Oxygen
0.376739050994587	-0.263007197189874	0.010221056108512	0.071438850853451	fctD; glutamate formiminotransferase / 5-formyltetrahydrofolate cyclo-ligase [EC:2.1.2.5 6.3.3.2]	K00603	ko	Mean_Oxygen
0.212875307643394	0.0706500933049482	0.00246518278520338	0.0231249379527715	gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]	K00605	ko	Mean_Oxygen
0.251570110050865	0.0583889262945252	0.0323791835055927	0.175109770553728	panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]	K00606	ko	Mean_Oxygen
0.417096826629603	-0.150164591360581	4.11135792854165e-05	0.000755422963538745	OTC, argF, argI; ornithine carbamoyltransferase [EC:2.1.3.3]	K00611	ko	Mean_Oxygen
0.249891153087798	0.0344170518282457	0.0396361095716	0.203617715894966	E2.2.1.1, tktA, tktB; transketolase [EC:2.2.1.1]	K00615	ko	Mean_Oxygen
0.243341144897633	0.240077892068959	0.00208405900652674	0.0199991811847588	argA; amino-acid N-acetyltransferase [EC:2.3.1.1]	K00619	ko	Mean_Oxygen
0.245276966156784	0.089256141811467	0.00849348972592727	0.06152713435951	argJ; glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1]	K00620	ko	Mean_Oxygen
0.337318875009669	-0.687369018304778	0.0454294840114099	0.224259810578128	E2.3.1.7; carnitine O-acetyltransferase [EC:2.3.1.7]	K00624	ko	Mean_Oxygen
0.167479068967044	0.053251880011816	1.25990862787846e-10	1.50266602242861e-08	ACAT, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	K00626	ko	Mean_Oxygen
0.338583892185997	-0.074819361091012	0.0206537870074855	0.123271742589611	bioF; 8-amino-7-oxononanoate synthase [EC:2.3.1.47]	K00652	ko	Mean_Oxygen
0.115621456587848	0.0656958039247548	7.71233634169301e-05	0.00127313733773756	plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]	K00655	ko	Mean_Oxygen
0.21017864674366	0.0410633740036028	0.00497451901253074	0.0399817238082946	DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]	K00658	ko	Mean_Oxygen
0.266577203914209	0.0659781697114141	0.00181577138034916	0.0178608793068513	maa; maltose O-acetyltransferase [EC:2.3.1.79]	K00661	ko	Mean_Oxygen
0.332032750623853	-0.428710204916498	0.000185932208478529	0.00275964715650688	ftr; formylmethanofuran--tetrahydromethanopterin N-formyltransferase [EC:2.3.1.101]	K00672	ko	Mean_Oxygen
0.27722715499247	0.341304348875704	0.017641218688518	0.110323688783344	nhoA; N-hydroxyarylamine O-acetyltransferase [EC:2.3.1.118]	K00675	ko	Mean_Oxygen
0.248719677607677	0.0363679272210368	0.0424973657442366	0.213413463011847	ggt; gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]	K00681	ko	Mean_Oxygen
0.324916151724144	-0.151460491602884	0.00998400645812846	0.0700453562330252	otsA; trehalose 6-phosphate synthase [EC:2.4.1.15 2.4.1.347]	K00697	ko	Mean_Oxygen
0.274347015792307	0.107421130811808	0.0099770842569934	0.0700453562330252	ALG5; dolichyl-phosphate beta-glucosyltransferase [EC:2.4.1.117]	K00729	ko	Mean_Oxygen
0.228955617538072	0.0465751817032081	0.000118091107720404	0.00186461113112194	bshA; L-malate glycosyltransferase [EC:2.4.1.-]	K00754	ko	Mean_Oxygen
0.237738766088866	0.194282788769923	0.00149300177938503	0.0151316523285472	pdp; pyrimidine-nucleoside phosphorylase [EC:2.4.2.2]	K00756	ko	Mean_Oxygen
0.130660350223806	0.207001512451627	4.18366999941471e-10	4.10922528324866e-08	hprT, hpt, HPRT1; hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]	K00760	ko	Mean_Oxygen
0.180356894969717	0.240074514479376	2.60611955900796e-07	9.77880479472707e-06	upp, UPRT; uracil phosphoribosyltransferase [EC:2.4.2.9]	K00761	ko	Mean_Oxygen
0.384191194255186	-0.209660608026774	5.30507485933458e-06	0.000128845799947257	pncB, NAPRT1; nicotinate phosphoribosyltransferase [EC:6.3.4.21]	K00763	ko	Mean_Oxygen
0.18940395639496	0.108870473176088	0.00106188369914342	0.0117081032784873	purF, PPAT; amidophosphoribosyltransferase [EC:2.4.2.14]	K00764	ko	Mean_Oxygen
0.407643265937193	-0.111557503130486	0.000617536235340744	0.00762389004776493	trpD; anthranilate phosphoribosyltransferase [EC:2.4.2.18]	K00766	ko	Mean_Oxygen
0.153669646744932	0.101886821878065	0.000116285535268305	0.00184734378226937	rnz; ribonuclease Z [EC:3.1.26.11]	K00784	ko	Mean_Oxygen
0.266391781239976	0.0875477236542288	0.007191294338509	0.054094365329945	GALT29A; beta-1,6-galactosyltransferase [EC:2.4.1.-]	K00786	ko	Mean_Oxygen
0.236519088899813	0.077306463336262	0.0260194411227236	0.148027127136857	metK; S-adenosylmethionine synthetase [EC:2.5.1.6]	K00789	ko	Mean_Oxygen
0.38105938379246	-0.0882135073439132	0.00356999540302956	0.0314564634522882	ribE, RIB5; riboflavin synthase [EC:2.5.1.9]	K00793	ko	Mean_Oxygen
0.21126078080786	0.109694207580233	2.20586517125495e-05	0.000445104938936913	folP; dihydropteroate synthase [EC:2.5.1.15]	K00796	ko	Mean_Oxygen
0.345534529544712	-0.407545996863347	2.39588774253625e-07	9.0407538036156e-06	FDFT1; farnesyl-diphosphate farnesyltransferase [EC:2.5.1.21]	K00801	ko	Mean_Oxygen
0.192078370511428	0.28654953798214	0.000474242517048267	0.00623516884127043	AGPS, agpS; alkyldihydroxyacetonephosphate synthase [EC:2.5.1.26]	K00803	ko	Mean_Oxygen
0.381933131811841	-0.32060909270805	0.000175600633770086	0.00264205012098148	DHPS, dys; deoxyhypusine synthase [EC:2.5.1.46]	K00809	ko	Mean_Oxygen
0.15103526315913	0.0904087510942266	2.90698105595886e-05	0.00055953102226943	hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]	K00817	ko	Mean_Oxygen
0.246002703067554	0.0497930290521203	0.00867989494162477	0.0623365788334536	glmS, GFPT; glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16]	K00820	ko	Mean_Oxygen
0.227497501719869	0.0440118394020144	0.0145976872988909	0.094858948642568	E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]	K00826	ko	Mean_Oxygen
0.260757440174454	0.377325480215917	7.8882142794473e-08	3.60782374518135e-06	AGXT2; alanine-glyoxylate transaminase / (R)-3-amino-2-methylpropionate-pyruvate transaminase [EC:2.6.1.44 2.6.1.40]	K00827	ko	Mean_Oxygen
0.202493640585019	0.173807161306412	4.51474052008951e-07	1.62994334776637e-05	AGXT; alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51]	K00830	ko	Mean_Oxygen
0.161848324481334	0.149928495857847	3.1199931454572e-08	1.64082159200856e-06	glk; glucokinase [EC:2.7.1.2]	K00845	ko	Mean_Oxygen
0.307862282571581	-0.591730446144284	0.00839477829237106	0.0609204297263106	KHK; ketohexokinase [EC:2.7.1.3]	K00846	ko	Mean_Oxygen
0.234001065652121	0.191535755511018	1.19301071645134e-06	3.57314734312938e-05	galK; galactokinase [EC:2.7.1.6]	K00849	ko	Mean_Oxygen
0.199433615691468	0.0811309779122248	0.000136012920870384	0.00211755314334102	rbsK, RBKS; ribokinase [EC:2.7.1.15]	K00852	ko	Mean_Oxygen
0.280423489375157	0.0348260899753003	0.012252356390597	0.0824899673751224	xylB, XYLB; xylulokinase [EC:2.7.1.17]	K00854	ko	Mean_Oxygen
0.34107201640492	-0.0902998557764046	0.00125856578033894	0.0133640077056976	cysC; adenylylsulfate kinase [EC:2.7.1.25]	K00860	ko	Mean_Oxygen
0.320472641518633	-0.741235888800933	9.08109592201908e-08	4.01673110352089e-06	NA	K00870	ko	Mean_Oxygen
0.363378322752118	-0.0641915805531341	0.0272744990454248	0.152983002668738	PK, pyk; pyruvate kinase [EC:2.7.1.40]	K00873	ko	Mean_Oxygen
0.164058013081773	0.192621059338551	2.1658442643856e-05	0.000439686135010074	udk, UCK; uridine kinase [EC:2.7.1.48]	K00876	ko	Mean_Oxygen
0.261844156164702	0.4684692182324	4.49759739513083e-08	2.22088562756375e-06	fruK; 1-phosphofructokinase [EC:2.7.1.56]	K00882	ko	Mean_Oxygen
0.264271763571425	0.582039979389484	9.80913872803599e-07	3.09034139455436e-05	ppgK; polyphosphate glucokinase [EC:2.7.1.63]	K00886	ko	Mean_Oxygen
0.235140637092297	0.559948881371663	4.66448374417308e-06	0.000114537084291662	PI4KA; phosphatidylinositol 4-kinase A [EC:2.7.1.67]	K00888	ko	Mean_Oxygen
0.290380163516659	0.483720398959721	0.0177692799389017	0.110916841786845	aphA; kanamycin kinase [EC:2.7.1.95]	K00897	ko	Mean_Oxygen
